airline,A,B,lat_A,lon_A,country_A,lat_B,lon_B,country_B,color,AB
AA,ORD,CAK,41.9786,-87.9048,US,40.916,-81.4421,US,#00ffff,ORD_CAK
AA,DFW,SLC,32.8968,-97.038,US,40.7884,-111.9778,US,#00ffff,DFW_SLC
DL,LAS,SLC,36.0804,-115.1523,US,40.7884,-111.9778,US,#ff0000,LAS_SLC
UA,ORD,BHM,41.9786,-87.9048,US,33.5629,-86.7535,US,#426ae1,ORD_BHM
AA,DCA,PNS,38.8521,-77.0377,US,30.4734,-87.1864,US,#00ffff,DCA_PNS
UA,ORD,DAY,41.9786,-87.9048,US,39.9024,-84.2194,US,#426ae1,ORD_DAY
DL,LAX,SFO,33.9425,-118.4081,US,37.6189,-122.3749,US,#ff0000,LAX_SFO
AA,PHL,PIT,39.8719,-75.2411,US,40.4915,-80.2329,US,#00ffff,PHL_PIT
AA,BOS,PHL,42.3643,-71.0052,US,39.8719,-75.2411,US,#00ffff,BOS_PHL
DL,ATL,BHM,33.6367,-84.4281,US,33.5629,-86.7535,US,#ff0000,ATL_BHM
DL,SLC,EWR,40.7884,-111.9778,US,40.6925,-74.1687,US,#ff0000,SLC_EWR
UA,EWR,LAS,40.6925,-74.1687,US,36.0804,-115.1523,US,#426ae1,EWR_LAS
DL,DTW,ROC,42.2124,-83.3534,US,43.1189,-77.6724,US,#ff0000,DTW_ROC
DL,DTW,LGA,42.2124,-83.3534,US,40.7773,-73.8727,US,#ff0000,DTW_LGA
UA,ORD,SAV,41.9786,-87.9048,US,32.1277,-81.2021,US,#426ae1,ORD_SAV
UA,IAD,BTV,38.9445,-77.4558,US,44.4718,-73.1532,US,#426ae1,IAD_BTV
AA,CLT,ERI,35.214,-80.9431,US,42.0819,-80.1761,US,#00ffff,CLT_ERI
AA,ORD,ATW,41.9786,-87.9048,US,44.2581,-88.5191,US,#00ffff,ORD_ATW
DL,DTW,MQT,42.2124,-83.3534,US,46.3536,-87.3954,US,#ff0000,DTW_MQT
DL,RDU,EWR,35.8777,-78.7875,US,40.6925,-74.1687,US,#ff0000,RDU_EWR
DL,DTW,ESC,42.2124,-83.3534,US,45.7227,-87.0937,US,#ff0000,DTW_ESC
UA,ORD,OMA,41.9786,-87.9048,US,41.3032,-95.8941,US,#426ae1,ORD_OMA
UA,EWR,DCA,40.6925,-74.1687,US,38.8521,-77.0377,US,#426ae1,EWR_DCA
AA,PHX,MCI,33.4342,-112.0115,US,39.2976,-94.7139,US,#00ffff,PHX_MCI
UA,LAX,SAN,33.9425,-118.4081,US,32.7336,-117.1897,US,#426ae1,LAX_SAN
AA,DFW,PHL,32.8968,-97.038,US,39.8719,-75.2411,US,#00ffff,DFW_PHL
AA,CLT,EWR,35.214,-80.9431,US,40.6925,-74.1687,US,#00ffff,CLT_EWR
AA,DFW,FSD,32.8968,-97.038,US,43.582,-96.7419,US,#00ffff,DFW_FSD
AA,DEN,DFW,39.8617,-104.6732,US,32.8968,-97.038,US,#00ffff,DEN_DFW
UA,ORD,PWM,41.9786,-87.9048,US,43.6462,-70.3093,US,#426ae1,ORD_PWM
DL,LAX,MSP,33.9425,-118.4081,US,44.882,-93.2218,US,#ff0000,LAX_MSP
DL,DTW,SLC,42.2124,-83.3534,US,40.7884,-111.9778,US,#ff0000,DTW_SLC
DL,MSP,PIT,44.882,-93.2218,US,40.4915,-80.2329,US,#ff0000,MSP_PIT
UA,DEN,SMF,39.8617,-104.6732,US,38.6954,-121.5908,US,#426ae1,DEN_SMF
UA,LAX,BOI,33.9425,-118.4081,US,43.5644,-116.2228,US,#426ae1,LAX_BOI
AA,LAX,ATL,33.9425,-118.4081,US,33.6367,-84.4281,US,#00ffff,LAX_ATL
UA,DEN,DIK,39.8617,-104.6732,US,46.7967,-102.8017,US,#426ae1,DEN_DIK
UA,ORD,LNK,41.9786,-87.9048,US,40.851,-96.7592,US,#426ae1,ORD_LNK
DL,DTW,MCI,42.2124,-83.3534,US,39.2976,-94.7139,US,#ff0000,DTW_MCI
DL,DTW,PBI,42.2124,-83.3534,US,26.6832,-80.0956,US,#ff0000,DTW_PBI
DL,DTW,TYS,42.2124,-83.3534,US,35.8109,-83.994,US,#ff0000,DTW_TYS
AA,ORD,CHO,41.9786,-87.9048,US,38.1386,-78.4529,US,#00ffff,ORD_CHO
DL,JFK,MSY,40.6397,-73.7789,US,29.9934,-90.258,US,#ff0000,JFK_MSY
DL,CLE,JFK,41.4117,-81.8498,US,40.6397,-73.7789,US,#ff0000,CLE_JFK
AA,DFW,MSN,32.8968,-97.038,US,43.1399,-89.3375,US,#00ffff,DFW_MSN
DL,LAX,PDX,33.9425,-118.4081,US,45.5887,-122.5975,US,#ff0000,LAX_PDX
UA,IAH,HOB,29.9844,-95.3414,US,32.6875,-103.2169,US,#426ae1,IAH_HOB
UA,ORD,FAT,41.9786,-87.9048,US,36.7762,-119.7181,US,#426ae1,ORD_FAT
UA,IAH,DAY,29.9844,-95.3414,US,39.9024,-84.2194,US,#426ae1,IAH_DAY
DL,HNL,LAX,21.3187,-157.9224,US,33.9425,-118.4081,US,#ff0000,HNL_LAX
DL,LGA,OMA,40.7773,-73.8727,US,41.3032,-95.8941,US,#ff0000,LGA_OMA
UA,LAX,RNO,33.9425,-118.4081,US,39.4991,-119.7681,US,#426ae1,LAX_RNO
UA,DEN,LAX,39.8617,-104.6732,US,33.9425,-118.4081,US,#426ae1,DEN_LAX
UA,SFO,XNA,37.6189,-122.3749,US,36.2819,-94.3068,US,#426ae1,SFO_XNA
UA,IAH,COS,29.9844,-95.3414,US,38.8058,-104.7002,US,#426ae1,IAH_COS
AA,ORD,DBQ,41.9786,-87.9048,US,42.402,-90.7095,US,#00ffff,ORD_DBQ
UA,DEN,SAN,39.8617,-104.6732,US,32.7336,-117.1897,US,#426ae1,DEN_SAN
AA,DFW,RDU,32.8968,-97.038,US,35.8777,-78.7875,US,#00ffff,DFW_RDU
DL,LAS,SAN,36.0804,-115.1523,US,32.7336,-117.1897,US,#ff0000,LAS_SAN
DL,LAX,MCI,33.9425,-118.4081,US,39.2976,-94.7139,US,#ff0000,LAX_MCI
AA,DFW,ECP,32.8968,-97.038,US,30.3582,-85.7956,US,#00ffff,DFW_ECP
AA,BOS,DFW,42.3643,-71.0052,US,32.8968,-97.038,US,#00ffff,BOS_DFW
AA,LAX,SJC,33.9425,-118.4081,US,37.3627,-121.9291,US,#00ffff,LAX_SJC
UA,IAH,ECP,29.9844,-95.3414,US,30.3582,-85.7956,US,#426ae1,IAH_ECP
DL,SLC,DFW,40.7884,-111.9778,US,32.8968,-97.038,US,#ff0000,SLC_DFW
DL,SLC,BTM,40.7884,-111.9778,US,45.9548,-112.4975,US,#ff0000,SLC_BTM
AA,ORD,MCO,41.9786,-87.9048,US,28.4294,-81.309,US,#00ffff,ORD_MCO
UA,DEN,ONT,39.8617,-104.6732,US,34.056,-117.6012,US,#426ae1,DEN_ONT
AA,CLT,AUS,35.214,-80.9431,US,30.195,-97.67,US,#00ffff,CLT_AUS
UA,SFO,PSP,37.6189,-122.3749,US,33.8296,-116.5067,US,#426ae1,SFO_PSP
UA,CLE,DEN,41.4117,-81.8498,US,39.8617,-104.6732,US,#426ae1,CLE_DEN
AA,CLT,MOB,35.214,-80.9431,US,30.6912,-88.2428,US,#00ffff,CLT_MOB
AA,CLT,SYR,35.214,-80.9431,US,43.1112,-76.1063,US,#00ffff,CLT_SYR
DL,ATL,BDL,33.6367,-84.4281,US,41.9389,-72.6832,US,#ff0000,ATL_BDL
AA,ORD,BUF,41.9786,-87.9048,US,42.9405,-78.7322,US,#00ffff,ORD_BUF
UA,DEN,EAR,39.8617,-104.6732,US,40.7238,-99.0068,US,#426ae1,DEN_EAR
UA,DEN,LIH,39.8617,-104.6732,US,21.976,-159.339,US,#426ae1,DEN_LIH
UA,ORD,RST,41.9786,-87.9048,US,43.9083,-92.5,US,#426ae1,ORD_RST
DL,ATL,LIT,33.6367,-84.4281,US,34.7294,-92.2242,US,#ff0000,ATL_LIT
AA,DCA,ROC,38.8521,-77.0377,US,43.1189,-77.6724,US,#00ffff,DCA_ROC
DL,CVG,BWI,39.0488,-84.6678,US,39.1754,-76.6683,US,#ff0000,CVG_BWI
UA,IAH,CVG,29.9844,-95.3414,US,39.0488,-84.6678,US,#426ae1,IAH_CVG
AA,DCA,BGR,38.8521,-77.0377,US,44.8074,-68.8281,US,#00ffff,DCA_BGR
DL,ATL,ABQ,33.6367,-84.4281,US,35.0402,-106.6092,US,#ff0000,ATL_ABQ
DL,LGA,CHS,40.7773,-73.8727,US,32.8986,-80.0405,US,#ff0000,LGA_CHS
DL,MSP,FWA,44.882,-93.2218,US,40.9785,-85.1951,US,#ff0000,MSP_FWA
UA,DEN,SGF,39.8617,-104.6732,US,37.2443,-93.3886,US,#426ae1,DEN_SGF
AA,PHX,TPA,33.4342,-112.0115,US,27.9755,-82.5332,US,#00ffff,PHX_TPA
AA,ORD,MQT,41.9786,-87.9048,US,46.3536,-87.3954,US,#00ffff,ORD_MQT
UA,EWR,ROC,40.6925,-74.1687,US,43.1189,-77.6724,US,#426ae1,EWR_ROC
DL,BOS,LAX,42.3643,-71.0052,US,33.9425,-118.4081,US,#ff0000,BOS_LAX
AA,PHX,ABQ,33.4342,-112.0115,US,35.0402,-106.6092,US,#00ffff,PHX_ABQ
UA,DEN,MTJ,39.8617,-104.6732,US,38.5098,-107.8942,US,#426ae1,DEN_MTJ
DL,SEA,TUS,47.449,-122.3093,US,32.1161,-110.941,US,#ff0000,SEA_TUS
AA,PHL,OKC,39.8719,-75.2411,US,35.3931,-97.6007,US,#00ffff,PHL_OKC
UA,ORD,TYS,41.9786,-87.9048,US,35.8109,-83.994,US,#426ae1,ORD_TYS
AA,CLT,IND,35.214,-80.9431,US,39.7173,-86.2944,US,#00ffff,CLT_IND
AA,CLT,SEA,35.214,-80.9431,US,47.449,-122.3093,US,#00ffff,CLT_SEA
AA,DFW,GEG,32.8968,-97.038,US,47.6198,-117.5337,US,#00ffff,DFW_GEG
UA,DEN,LAR,39.8617,-104.6732,US,41.3119,-105.675,US,#426ae1,DEN_LAR
UA,DEN,PUB,39.8617,-104.6732,US,38.29,-104.4967,US,#426ae1,DEN_PUB
DL,CVG,LAX,39.0488,-84.6678,US,33.9425,-118.4081,US,#ff0000,CVG_LAX
DL,HNL,MSP,21.3187,-157.9224,US,44.882,-93.2218,US,#ff0000,HNL_MSP
DL,LGA,BUF,40.7773,-73.8727,US,42.9405,-78.7322,US,#ff0000,LGA_BUF
UA,CLE,IAD,41.4117,-81.8498,US,38.9445,-77.4558,US,#426ae1,CLE_IAD
AA,DFW,CHA,32.8968,-97.038,US,35.0353,-85.2038,US,#00ffff,DFW_CHA
AA,CLT,JFK,35.214,-80.9431,US,40.6397,-73.7789,US,#00ffff,CLT_JFK
DL,CVG,MSP,39.0488,-84.6678,US,44.882,-93.2218,US,#ff0000,CVG_MSP
AA,LGA,CMH,40.7773,-73.8727,US,39.998,-82.8919,US,#00ffff,LGA_CMH
DL,DTW,GSO,42.2124,-83.3534,US,36.0977,-79.9373,US,#ff0000,DTW_GSO
UA,DEN,XWA,39.8617,-104.6732,US,48.1535,-103.4502,US,#426ae1,DEN_XWA
UA,IAH,PDX,29.9844,-95.3414,US,45.5887,-122.5975,US,#426ae1,IAH_PDX
UA,DEN,ASE,39.8617,-104.6732,US,39.2232,-106.8688,US,#426ae1,DEN_ASE
DL,MSP,IMT,44.882,-93.2218,US,45.8184,-88.1145,US,#ff0000,MSP_IMT
DL,LGA,GRR,40.7773,-73.8727,US,42.8808,-85.5228,US,#ff0000,LGA_GRR
DL,DTW,EWR,42.2124,-83.3534,US,40.6925,-74.1687,US,#ff0000,DTW_EWR
UA,IAD,SDF,38.9445,-77.4558,US,38.1744,-85.736,US,#426ae1,IAD_SDF
AA,DFW,SAN,32.8968,-97.038,US,32.7336,-117.1897,US,#00ffff,DFW_SAN
UA,ORD,AVP,41.9786,-87.9048,US,41.3384,-75.7234,US,#426ae1,ORD_AVP
AA,PHL,SAV,39.8719,-75.2411,US,32.1277,-81.2021,US,#00ffff,PHL_SAV
AA,DFW,CAE,32.8968,-97.038,US,33.9387,-81.1195,US,#00ffff,DFW_CAE
DL,LGA,RIC,40.7773,-73.8727,US,37.5052,-77.3197,US,#ff0000,LGA_RIC
UA,DEN,FLL,39.8617,-104.6732,US,26.0727,-80.1527,US,#426ae1,DEN_FLL
AA,JFK,PHX,40.6397,-73.7789,US,33.4342,-112.0115,US,#00ffff,JFK_PHX
AA,CLT,RIC,35.214,-80.9431,US,37.5052,-77.3197,US,#00ffff,CLT_RIC
AA,LAX,OMA,33.9425,-118.4081,US,41.3032,-95.8941,US,#00ffff,LAX_OMA
AA,JFK,IND,40.6397,-73.7789,US,39.7173,-86.2944,US,#00ffff,JFK_IND
UA,IAD,MCI,38.9445,-77.4558,US,39.2976,-94.7139,US,#426ae1,IAD_MCI
UA,IAH,DSM,29.9844,-95.3414,US,41.5341,-93.6506,US,#426ae1,IAH_DSM
UA,ORD,SCE,41.9786,-87.9048,US,40.8493,-77.8487,US,#426ae1,ORD_SCE
AA,LAX,SLC,33.9425,-118.4081,US,40.7884,-111.9778,US,#00ffff,LAX_SLC
DL,CVG,MCO,39.0488,-84.6678,US,28.4294,-81.309,US,#ff0000,CVG_MCO
AA,DCA,EYW,38.8521,-77.0377,US,24.5562,-81.7595,US,#00ffff,DCA_EYW
DL,BOS,SLC,42.3643,-71.0052,US,40.7884,-111.9778,US,#ff0000,BOS_SLC
UA,DEN,MSO,39.8617,-104.6732,US,46.9163,-114.0906,US,#426ae1,DEN_MSO
UA,IAD,CHS,38.9445,-77.4558,US,32.8986,-80.0405,US,#426ae1,IAD_CHS
DL,MSP,SBN,44.882,-93.2218,US,41.7086,-86.3172,US,#ff0000,MSP_SBN
DL,BOS,ORD,42.3643,-71.0052,US,41.9786,-87.9048,US,#ff0000,BOS_ORD
DL,SLC,EKO,40.7884,-111.9778,US,40.8249,-115.7917,US,#ff0000,SLC_EKO
AA,BOS,ROC,42.3643,-71.0052,US,43.1189,-77.6724,US,#00ffff,BOS_ROC
DL,BOS,DTW,42.3643,-71.0052,US,42.2124,-83.3534,US,#ff0000,BOS_DTW
DL,MSP,BIL,44.882,-93.2218,US,45.8077,-108.5429,US,#ff0000,MSP_BIL
AA,DFW,SFO,32.8968,-97.038,US,37.6189,-122.3749,US,#00ffff,DFW_SFO
AA,DCA,LAN,38.8521,-77.0377,US,42.7783,-84.5867,US,#00ffff,DCA_LAN
AA,DFW,FAT,32.8968,-97.038,US,36.7762,-119.7181,US,#00ffff,DFW_FAT
DL,ATL,EWN,33.6367,-84.4281,US,35.0731,-77.0431,US,#ff0000,ATL_EWN
UA,DEN,GJT,39.8617,-104.6732,US,39.1224,-108.5267,US,#426ae1,DEN_GJT
UA,IAD,SYR,38.9445,-77.4558,US,43.1112,-76.1063,US,#426ae1,IAD_SYR
DL,CVG,DTW,39.0488,-84.6678,US,42.2124,-83.3534,US,#ff0000,CVG_DTW
DL,CVG,LAS,39.0488,-84.6678,US,36.0804,-115.1523,US,#ff0000,CVG_LAS
AA,LGA,CVG,40.7773,-73.8727,US,39.0488,-84.6678,US,#00ffff,LGA_CVG
AA,CLT,BUF,35.214,-80.9431,US,42.9405,-78.7322,US,#00ffff,CLT_BUF
UA,DEN,CPR,39.8617,-104.6732,US,42.9079,-106.4643,US,#426ae1,DEN_CPR
UA,ORD,ABQ,41.9786,-87.9048,US,35.0402,-106.6092,US,#426ae1,ORD_ABQ
DL,MSP,SEA,44.882,-93.2218,US,47.449,-122.3093,US,#ff0000,MSP_SEA
AA,MIA,SDF,25.7933,-80.2906,US,38.1744,-85.736,US,#00ffff,MIA_SDF
UA,DEN,STL,39.8617,-104.6732,US,38.7487,-90.37,US,#426ae1,DEN_STL
DL,LAX,SAT,33.9425,-118.4081,US,29.5337,-98.4698,US,#ff0000,LAX_SAT
DL,BOS,FLL,42.3643,-71.0052,US,26.0727,-80.1527,US,#ff0000,BOS_FLL
AA,DFW,CRP,32.8968,-97.038,US,27.7704,-97.5012,US,#00ffff,DFW_CRP
AA,MIA,IAH,25.7933,-80.2906,US,29.9844,-95.3414,US,#00ffff,MIA_IAH
DL,LGA,CHO,40.7773,-73.8727,US,38.1386,-78.4529,US,#ff0000,LGA_CHO
AA,LAX,PDX,33.9425,-118.4081,US,45.5887,-122.5975,US,#00ffff,LAX_PDX
DL,LGA,DEN,40.7773,-73.8727,US,39.8617,-104.6732,US,#ff0000,LGA_DEN
DL,SLC,BZN,40.7884,-111.9778,US,45.7775,-111.153,US,#ff0000,SLC_BZN
UA,CLE,IAH,41.4117,-81.8498,US,29.9844,-95.3414,US,#426ae1,CLE_IAH
AA,LAX,HNL,33.9425,-118.4081,US,21.3187,-157.9224,US,#00ffff,LAX_HNL
AA,PHL,PHF,39.8719,-75.2411,US,37.1319,-76.493,US,#00ffff,PHL_PHF
DL,LAX,SMF,33.9425,-118.4081,US,38.6954,-121.5908,US,#ff0000,LAX_SMF
UA,DEN,LIT,39.8617,-104.6732,US,34.7294,-92.2242,US,#426ae1,DEN_LIT
AA,CLT,IAH,35.214,-80.9431,US,29.9844,-95.3414,US,#00ffff,CLT_IAH
AA,DFW,CLL,32.8968,-97.038,US,30.5885,-96.3637,US,#00ffff,DFW_CLL
DL,MSP,PHL,44.882,-93.2218,US,39.8719,-75.2411,US,#ff0000,MSP_PHL
AA,DCA,CVG,38.8521,-77.0377,US,39.0488,-84.6678,US,#00ffff,DCA_CVG
DL,DTW,SWF,42.2124,-83.3534,US,41.5041,-74.1048,US,#ff0000,DTW_SWF
DL,LGA,ROC,40.7773,-73.8727,US,43.1189,-77.6724,US,#ff0000,LGA_ROC
AA,ORD,BWI,41.9786,-87.9048,US,39.1754,-76.6683,US,#00ffff,ORD_BWI
AA,DFW,JAX,32.8968,-97.038,US,30.4941,-81.6879,US,#00ffff,DFW_JAX
UA,IAH,TYS,29.9844,-95.3414,US,35.8109,-83.994,US,#426ae1,IAH_TYS
AA,DCA,RDU,38.8521,-77.0377,US,35.8777,-78.7875,US,#00ffff,DCA_RDU
UA,DEN,AMA,39.8617,-104.6732,US,35.2194,-101.7059,US,#426ae1,DEN_AMA
UA,LAX,EUG,33.9425,-118.4081,US,44.1245,-123.212,US,#426ae1,LAX_EUG
DL,SLC,SBA,40.7884,-111.9778,US,34.425,-119.84,US,#ff0000,SLC_SBA
DL,CVG,AUS,39.0488,-84.6678,US,30.195,-97.67,US,#ff0000,CVG_AUS
DL,BOS,RSW,42.3643,-71.0052,US,26.5362,-81.7552,US,#ff0000,BOS_RSW
UA,IAD,RIC,38.9445,-77.4558,US,37.5052,-77.3197,US,#426ae1,IAD_RIC
DL,ATL,MSP,33.6367,-84.4281,US,44.882,-93.2218,US,#ff0000,ATL_MSP
DL,ATL,LAS,33.6367,-84.4281,US,36.0804,-115.1523,US,#ff0000,ATL_LAS
DL,ATL,SLC,33.6367,-84.4281,US,40.7884,-111.9778,US,#ff0000,ATL_SLC
DL,SLC,MSO,40.7884,-111.9778,US,46.9163,-114.0906,US,#ff0000,SLC_MSO
UA,IAH,SFO,29.9844,-95.3414,US,37.6189,-122.3749,US,#426ae1,IAH_SFO
UA,DEN,HDN,39.8617,-104.6732,US,40.5203,-107.3047,US,#426ae1,DEN_HDN
AA,PHL,CVG,39.8719,-75.2411,US,39.0488,-84.6678,US,#00ffff,PHL_CVG
AA,DCA,IND,38.8521,-77.0377,US,39.7173,-86.2944,US,#00ffff,DCA_IND
DL,RDU,DCA,35.8777,-78.7875,US,38.8521,-77.0377,US,#ff0000,RDU_DCA
UA,DEN,SAF,39.8617,-104.6732,US,35.6171,-106.0894,US,#426ae1,DEN_SAF
DL,ATL,CMH,33.6367,-84.4281,US,39.998,-82.8919,US,#ff0000,ATL_CMH
DL,ATL,JAX,33.6367,-84.4281,US,30.4941,-81.6879,US,#ff0000,ATL_JAX
AA,ORD,ALB,41.9786,-87.9048,US,42.7483,-73.8017,US,#00ffff,ORD_ALB
DL,MSP,BWI,44.882,-93.2218,US,39.1754,-76.6683,US,#ff0000,MSP_BWI
AA,CLT,ORF,35.214,-80.9431,US,36.8946,-76.2012,US,#00ffff,CLT_ORF
AA,LAX,KOA,33.9425,-118.4081,US,19.7389,-156.0457,US,#00ffff,LAX_KOA
DL,LGA,FLL,40.7773,-73.8727,US,26.0727,-80.1527,US,#ff0000,LGA_FLL
UA,CLE,LAX,41.4117,-81.8498,US,33.9425,-118.4081,US,#426ae1,CLE_LAX
DL,ATL,ROA,33.6367,-84.4281,US,37.3255,-79.9754,US,#ff0000,ATL_ROA
UA,DEN,MCO,39.8617,-104.6732,US,28.4294,-81.309,US,#426ae1,DEN_MCO
AA,MIA,GRR,25.7933,-80.2906,US,42.8808,-85.5228,US,#00ffff,MIA_GRR
DL,ATL,SBN,33.6367,-84.4281,US,41.7086,-86.3172,US,#ff0000,ATL_SBN
AA,CLT,MHT,35.214,-80.9431,US,42.9326,-71.4357,US,#00ffff,CLT_MHT
DL,ATL,FSM,33.6367,-84.4281,US,35.3366,-94.3674,US,#ff0000,ATL_FSM
AA,LAX,OGG,33.9425,-118.4081,US,20.8987,-156.4305,US,#00ffff,LAX_OGG
AA,CLT,ROA,35.214,-80.9431,US,37.3255,-79.9754,US,#00ffff,CLT_ROA
UA,EWR,PIT,40.6925,-74.1687,US,40.4915,-80.2329,US,#426ae1,EWR_PIT
UA,ORD,LAS,41.9786,-87.9048,US,36.0804,-115.1523,US,#426ae1,ORD_LAS
UA,EWR,JAX,40.6925,-74.1687,US,30.4941,-81.6879,US,#426ae1,EWR_JAX
DL,DTW,ATW,42.2124,-83.3534,US,44.2581,-88.5191,US,#ff0000,DTW_ATW
DL,ATL,HNL,33.6367,-84.4281,US,21.3187,-157.9224,US,#ff0000,ATL_HNL
DL,SLC,AUS,40.7884,-111.9778,US,30.195,-97.67,US,#ff0000,SLC_AUS
AA,DFW,LFT,32.8968,-97.038,US,30.2052,-91.9876,US,#00ffff,DFW_LFT
AA,DCA,DSM,38.8521,-77.0377,US,41.5341,-93.6506,US,#00ffff,DCA_DSM
DL,JFK,IND,40.6397,-73.7789,US,39.7173,-86.2944,US,#ff0000,JFK_IND
DL,MSP,SAN,44.882,-93.2218,US,32.7336,-117.1897,US,#ff0000,MSP_SAN
UA,ORD,TUL,41.9786,-87.9048,US,36.1984,-95.8881,US,#426ae1,ORD_TUL
UA,ORD,PIA,41.9786,-87.9048,US,40.6642,-89.6933,US,#426ae1,ORD_PIA
AA,BOS,SYR,42.3643,-71.0052,US,43.1112,-76.1063,US,#00ffff,BOS_SYR
AA,DFW,ORD,32.8968,-97.038,US,41.9786,-87.9048,US,#00ffff,DFW_ORD
AA,PHX,YUM,33.4342,-112.0115,US,32.6566,-114.606,US,#00ffff,PHX_YUM
DL,MSP,DFW,44.882,-93.2218,US,32.8968,-97.038,US,#ff0000,MSP_DFW
DL,JFK,JAX,40.6397,-73.7789,US,30.4941,-81.6879,US,#ff0000,JFK_JAX
AA,CLT,MSP,35.214,-80.9431,US,44.882,-93.2218,US,#00ffff,CLT_MSP
UA,SFO,RDD,37.6189,-122.3749,US,40.509,-122.2934,US,#426ae1,SFO_RDD
UA,IAH,SAN,29.9844,-95.3414,US,32.7336,-117.1897,US,#426ae1,IAH_SAN
UA,IAH,SLC,29.9844,-95.3414,US,40.7884,-111.9778,US,#426ae1,IAH_SLC
AA,PHL,AUS,39.8719,-75.2411,US,30.195,-97.67,US,#00ffff,PHL_AUS
AA,DFW,FLL,32.8968,-97.038,US,26.0727,-80.1527,US,#00ffff,DFW_FLL
AA,PHL,CRW,39.8719,-75.2411,US,38.3732,-81.5932,US,#00ffff,PHL_CRW
DL,JFK,SFO,40.6397,-73.7789,US,37.6189,-122.3749,US,#ff0000,JFK_SFO
DL,MSP,CMH,44.882,-93.2218,US,39.998,-82.8919,US,#ff0000,MSP_CMH
UA,DEN,OKC,39.8617,-104.6732,US,35.3931,-97.6007,US,#426ae1,DEN_OKC
DL,DTW,PHL,42.2124,-83.3534,US,39.8719,-75.2411,US,#ff0000,DTW_PHL
AA,ORD,ABE,41.9786,-87.9048,US,40.6521,-75.4408,US,#00ffff,ORD_ABE
UA,IAH,SJC,29.9844,-95.3414,US,37.3627,-121.9291,US,#426ae1,IAH_SJC
UA,DEN,GRR,39.8617,-104.6732,US,42.8808,-85.5228,US,#426ae1,DEN_GRR
UA,DEN,DVL,39.8617,-104.6732,US,48.1142,-98.9088,US,#426ae1,DEN_DVL
AA,CLT,HSV,35.214,-80.9431,US,34.6372,-86.7751,US,#00ffff,CLT_HSV
DL,DTW,ORD,42.2124,-83.3534,US,41.9786,-87.9048,US,#ff0000,DTW_ORD
AA,DCA,MGM,38.8521,-77.0377,US,32.3006,-86.3939,US,#00ffff,DCA_MGM
AA,DFW,TYS,32.8968,-97.038,US,35.8109,-83.994,US,#00ffff,DFW_TYS
AA,LGA,DAY,40.7773,-73.8727,US,39.9024,-84.2194,US,#00ffff,LGA_DAY
AA,ORD,MHK,41.9786,-87.9048,US,39.1412,-96.6708,US,#00ffff,ORD_MHK
UA,ORD,LWB,41.9786,-87.9048,US,37.8583,-80.3995,US,#426ae1,ORD_LWB
AA,CLT,PWM,35.214,-80.9431,US,43.6462,-70.3093,US,#00ffff,CLT_PWM
AA,CLT,PHX,35.214,-80.9431,US,33.4342,-112.0115,US,#00ffff,CLT_PHX
UA,EWR,SEA,40.6925,-74.1687,US,47.449,-122.3093,US,#426ae1,EWR_SEA
UA,DEN,SLN,39.8617,-104.6732,US,38.791,-97.6522,US,#426ae1,DEN_SLN
UA,IAH,XNA,29.9844,-95.3414,US,36.2819,-94.3068,US,#426ae1,IAH_XNA
DL,SLC,TUL,40.7884,-111.9778,US,36.1984,-95.8881,US,#ff0000,SLC_TUL
DL,ATL,SDF,33.6367,-84.4281,US,38.1744,-85.736,US,#ff0000,ATL_SDF
AA,DFW,SAT,32.8968,-97.038,US,29.5337,-98.4698,US,#00ffff,DFW_SAT
UA,ORD,CMX,41.9786,-87.9048,US,47.1683,-88.4883,US,#426ae1,ORD_CMX
UA,IAD,MCO,38.9445,-77.4558,US,28.4294,-81.309,US,#426ae1,IAD_MCO
DL,SLC,SMF,40.7884,-111.9778,US,38.6954,-121.5908,US,#ff0000,SLC_SMF
AA,PHX,ROW,33.4342,-112.0115,US,33.3016,-104.5306,US,#00ffff,PHX_ROW
UA,IAH,SAV,29.9844,-95.3414,US,32.1277,-81.2021,US,#426ae1,IAH_SAV
UA,ORD,CAK,41.9786,-87.9048,US,40.916,-81.4421,US,#426ae1,ORD_CAK
AA,LAX,BNA,33.9425,-118.4081,US,36.1245,-86.6782,US,#00ffff,LAX_BNA
DL,SLC,PIH,40.7884,-111.9778,US,42.9098,-112.5959,US,#ff0000,SLC_PIH
AA,DCA,CRW,38.8521,-77.0377,US,38.3732,-81.5932,US,#00ffff,DCA_CRW
AA,PHX,PSP,33.4342,-112.0115,US,33.8296,-116.5067,US,#00ffff,PHX_PSP
UA,DEN,BIS,39.8617,-104.6732,US,46.774,-100.7467,US,#426ae1,DEN_BIS
AA,CLT,HPN,35.214,-80.9431,US,41.067,-73.7076,US,#00ffff,CLT_HPN
UA,EWR,ORD,40.6925,-74.1687,US,41.9786,-87.9048,US,#426ae1,EWR_ORD
AA,DFW,IAH,32.8968,-97.038,US,29.9844,-95.3414,US,#00ffff,DFW_IAH
AA,LAX,ORD,33.9425,-118.4081,US,41.9786,-87.9048,US,#00ffff,LAX_ORD
AA,ORD,SJC,41.9786,-87.9048,US,37.3627,-121.9291,US,#00ffff,ORD_SJC
